beta_b,beta_w,botnet
0.9,3.7,0.7683774193548388
0.9,3.8,0.6794321428571429
0.9,3.9,0.6878277777777777
0.9,4.0,0.7533678571428571
0.9,4.1,0.6921299999999999
0.9,4.2,0.5331363636363635
0.9,4.3,0.6022369565217391
0.9,4.4,0.5687301886792453
0.9,4.5,0.5460999999999999
0.9,4.6,0.5728934782608696
0.9,4.7,0.533546511627907
0.9,4.8,0.4944868421052632
0.9,4.9,0.460704
0.9,5.0,0.42692500000000005
0.9,5.1,0.4372761904761905
0.9,5.2,0.3575636363636364
0.9,5.3,0.3364234042553192
0.9,5.4,0.4277285714285714
0.9,5.5,0.34589333333333333
0.9,5.6,0.35847200000000007
0.9,5.7,0.2896272727272727
0.9,5.8,0.2652369565217391
0.9,5.9,0.27958627450980394
0.9,6.0,0.32713469387755106
0.9,6.1,0.2788981818181818
0.9,6.2,0.26538076923076925
0.9,6.3,0.19010983606557377
0.9,6.4,0.19578571428571429
0.9,6.5,0.23057812500000002
0.9,6.6,0.17627499999999996
0.9,6.7,0.16978235294117647
0.9,6.8,0.17049565217391305
0.9,6.9,0.1637487804878049
0.9,7.0,0.14750144927536232
0.9,7.1,0.15964687500000002
0.9,7.2,0.15335468749999998
0.9,7.3,0.12746933333333332
0.9,7.4,0.17109718309859157
0.9,7.5,0.10631428571428574
0.9,7.6,0.16253478260869567
0.9,7.7,0.11043571428571429
0.9,7.8,0.11996944444444445
0.9,7.9,0.09098484848484849
0.9,8.0,0.09539302325581395
0.9,8.1,0.0994575
0.9,8.2,0.08144074074074074
0.9,8.3,0.08427499999999999
0.9,8.4,0.07931492537313434
0.9,8.5,0.06774
0.9,8.6,0.09098676470588232
